fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
2153,0.3,50,4.003,still,"['still', 'co', 'still', 'co', 'future', 'still', 'common', 'ghz', 'counter', 'dual']",q3,11,0.3577043683527374,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2161,0.2,50,1.453,groups,"['numbers', 'huh', 'groups', '.', 'which', 'something', 'groups', '?', 'portion', '`']",q3,6,0.3515590957553431,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2165,0.2,50,4.655,temp,"['eclipse', 'temperature', 'browser', 'cursor', 'temp', 'c', 'ctx', 'temp', 'dcs', 'webkit']",q3,9,0.3866284313765234,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
2175,0.4,50,1.526,happy,"['like', 'happy', 'happy', '.', 'happy', 'happy', 'the', 'like', 'the', 'the']",q3,13,0.3663452359400424,"noisy grab-bag, no consistent theme"
2188,0.3,50,5.785,more,"['more', 'article', 'more', 'the', 'the', 'a', 'more', 'required', 'content', 'article']",q3,1,0.3573979218454987,content-marketing 'read more/learn more' call-to-action vocabulary
2204,0.2,50,4.759,points,"['technology', 'points', 'vulnerabilities', 'company', 'concepts', 'country', 'point', 'concepts', 'points', 'companies']",q3,9,0.3068033101203214,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
2210,0.3,50,4.801,by,"['with', 'by', 'by', 'a', 'by', ',', ',', 'be', 'with', 'using']",q3,4,0.3724043837741657,pure determiner/preposition feature (a/the/to) — no topical theme
2229,0.2,50,1.389,second,"['second', 'second', '//', 'their', 'brought', 'back', 'nowhere', '//', 'had', 'final']",q3,6,0.3069961473082092,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2234,0.3,50,1.525,every,"['most', 'happened', 'every', 'every', 'every', 'took', 'any', 'took', 'st', 'take']",q3,6,0.33585035177149025,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2247,0.1,50,1.59,thoughts,"['thoughts', 'potential', 'per', '+', 'off', 'world', 'plus', 'dependence', 'your']",q3,3,0.2873544247804604,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
2249,0.0,50,3.998,,[],q3,4,0.6037377684048608,pure determiner/preposition feature (a/the/to) — no topical theme
2251,0.0,50,4.895,,[],q3,12,0.27442231296035263,paragraph-break whitespace before named-entity or numbered-list intro
2271,0.4,50,1.825,there,"['there', 'vs', 'it', 'there', 'vs', 'vs', 'vs', 'there', 'there', 'both']",q3,2,0.36682189162589196,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2290,0.1,50,1.582,learned,"['learned', 'councils', 'liked', 'had', 'degrees', 'council', 'scheme', 'got', 'which', 'talked']",q3,2,0.32957791291327254,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2310,0.2,50,1.514,right,"['most', 'right', 'clean', 'goes', 'as', 'best', 'right', 'sorry', 'is', 'as']",q3,13,0.3387621543901319,"noisy grab-bag, no consistent theme"
2312,0.4,50,1.634,smallest,"['greatest', 'largest', 'greatest', 'smallest', 'smallest', 'largest', 'smallest', 'smallest', 'shortest', 'newest']",q3,10,0.5359270521219889,noisy grab-bag: gardening/agriculture + medical/technical mix
2321,0.4,50,3.802,to,"['under', 'to', 'after', 'to', 'to', 'to', 'under', 'is', 'between', 'in']",q3,4,0.42286151508655384,pure determiner/preposition feature (a/the/to) — no topical theme
2336,0.4,50,4.904,^,"['parts', 'parts', 'parts', 'regions', 'head', '^', '^', '^', '^', 'same']",q3,11,0.4632996271521131,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2394,0.2,50,1.536,âģ¢,"['good', 'achieving', 'capable', 'far', 'âģ¢', 'improving', 'attackers', 'university', 'âģ¢', 'designed']",q3,0,0.26716644403869727,noisy grab-bag: course-content/customer-service prose
2402,0.1,50,1.544,/,"['/', 'use', '</', 'only', '00', 'this', '"");', 'kind']",q3,6,0.32312472147240595,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2405,0.2,50,1.408,out,"['the', 'out', 'will', 'community', 'organization', 'willing', 'out', 'â°', 'career', 'axis']",q3,0,0.2802718602505999,noisy grab-bag: course-content/customer-service prose
2417,0.4,50,1.47,shall,"['and', 'and', 'shall', 'shall', 'twenty', 'shall', 'equals', 'cubic', 'shall', 'and']",q3,5,0.3930284793858022,'various/former/latter' comparison words + archaic-biblical repetition register
2419,0.1,50,1.732,of,"['of', 'boy', 'character', 'sense', 'best', 'december', 'facebook', 'label', 'couldn', 'the']",q3,13,0.329557759070464,"noisy grab-bag, no consistent theme"
2456,0.2,50,1.732,other,"['potential', 'last', 'other', '6', 'born', 'doubt', 'their', 'larger', 'other', 'better']",q3,13,0.29967240549702534,"noisy grab-bag, no consistent theme"
2462,0.3,50,1.704,first,"['into', 'first', 'x', '...""', 'to', 'happened', 'through', 'first', 'first', 'through']",q3,4,0.41467289376777333,pure determiner/preposition feature (a/the/to) — no topical theme
2479,0.4,50,3.693,most,"['many', 'most', 'most', 'find', 'many', 'throws', '--', 'most', 'most', 'was']",q3,4,0.37603870443786025,pure determiner/preposition feature (a/the/to) — no topical theme
2492,0.3,50,1.539,as,"['why', 'as', 'as', 'as', 'how']",q3,12,0.37876333538320894,paragraph-break whitespace before named-entity or numbered-list intro
2528,0.2,50,1.456,age,"['the', 'no', 'age', 'ranged', 'line', 'born', 'age', 'respectively', 'remind', 'with']",q3,6,0.318184861307127,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2546,0.3,50,1.382,who,"['which', 'time', 'time', 'no', 'who', 'who', 'who', 'person', 'the']",q3,6,0.30988055093637185,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2571,0.2,50,1.392,return,"['resumes', 'open', 'chapter', 'return', 'needs', 'patents', 'return', 'claims', 'continuous', 'respective']",q3,3,0.26709648847080364,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
2603,0.4,50,1.429,it,"['it', 'it', 'to', 'it', 'terms', 'terms', 'velocity', 'it', 'terms', 'need']",q3,13,0.32841813226268934,"noisy grab-bag, no consistent theme"
2608,0.4,50,1.875,tiny,"['tiny', 'tiny', 'tiny', 'tiny', ""'s"", 'those', 'smart', 'plastic', 'plastic', 'plastic']",q3,10,0.38818458987648985,noisy grab-bag: gardening/agriculture + medical/technical mix
2614,0.0,44,1.425,,[],q3,12,0.3471879772310645,paragraph-break whitespace before named-entity or numbered-list intro
2641,0.1,50,5.028,controllers,"['controllers', 'containers', 'controller', 'delivery', 'dependent', 'detection', 'suspension', 'sensory', 'sensor', 'variables']",q3,9,0.306237645046208,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
2681,0.2,50,1.55,not,"['collaboration', 'came', 'in', 'not', ':', 'not', 'built', 'starred', 'predominantly', 'thought']",q3,6,0.33478122011010986,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2736,0.3,50,1.764,been,"['gone', 'states', 'well', 'been', 'ones', 'been', 'been', 'fathers', 'went', 'ones']",q3,2,0.35525263982251465,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2741,0.2,50,1.505,reached,"['than', '?', 'reached', 'stumbled', 'stumbling', 'look', 'reached', 'subscribe', 'please', '/']",q3,7,0.33047551895996524,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
2743,0.2,50,5.65,the,"['the', 'crime', 'did', 'it', 'was', 'of', 'in', 'he', 'the', 'did']",q3,4,0.3796820051068943,pure determiner/preposition feature (a/the/to) — no topical theme
2792,0.1,50,1.556,own,"['own', 'unless', 'over', 'without', 'engine', 'added', 'aspect', 'owners', 'way', 'exhibited']",q3,6,0.3563756194087274,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2807,0.1,50,1.662,done,"['done', 'legalization', 'repeat', 'anymore', 'themselves', 'perimeter', 'others', 'beyond', 'treatment', 'comfort']",q3,11,0.3325722538351579,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2822,0.3,50,1.562,line,"['`.', 'line', 'number', 'line', '&', 'line', '&', 'counter', 'ratio', '`.']",q3,11,0.4482792354074157,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2845,0.4,50,5.289,mental,"['mental', 'mentally', 'emotional', 'mental', 'businesses', 'mental', 'psychological', 'mental', 'stress', 'anxiety']",q3,10,0.3975581970064923,noisy grab-bag: gardening/agriculture + medical/technical mix
2848,0.3,50,5.255,video,"['video', 'clip', 'video', 'min', 'clip', 'seconds', 'video', 'minute', 'minutes', 'minutes']",q3,11,0.39846182465388624,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2852,0.3,50,1.818,season,"['season', 'conductor', 'since', 'season', 'guarantee', 'season', 'selecting', 'since', 'appearance', '),']",q3,0,0.3579527377158369,noisy grab-bag: course-content/customer-service prose
2864,0.2,50,1.404,walks,"['company', 'walks', 'landscape', 'every', '&', 'walks', 'day', 'journey', 'every', 'my']",q3,2,0.3133999148565979,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2883,0.4,50,1.482,.,"['your', 'a', '.', 'consumers', 'contents', '.', 'need', 'contents', '.', '.']",q3,2,0.33063155422530066,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2891,0.3,50,5.107,glance,"['look', 'glance', 'glance', 'wonders', 'ever', 'look', 'wonder', 'law', 'integrating', 'glance']",q3,7,0.4057919154547548,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
2913,0.1,50,1.404,businesses,"['businesses', 'solely', 'evaluation', 'applicant', 'in', 'establishments', 'baseline', 'associated', 'summary', 'essence']",q3,0,0.29823376678721053,noisy grab-bag: course-content/customer-service prose
2934,0.1,50,1.391,yourself,"['yourself', 'right', 'improve', 'own', '%', 'yet', 'combat', 'yours', 'bring', 'rely']",q3,13,0.3433763552423709,"noisy grab-bag, no consistent theme"
2942,0.2,50,5.792,visitors,"['visitors', 'movement', 'steps', 'movements', 'step', 'movements', 'interactions', 'interactions', 'visitors', 'movement']",q3,9,0.3915221217380969,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
2944,0.3,50,1.473,go,"['why', 'look', 'shall', 'me', 'go', 'home', '-', 'why', 'go', 'go']",q3,10,0.4097692504936687,noisy grab-bag: gardening/agriculture + medical/technical mix
2956,0.4,50,5.649,system,"['system', 'system', 'system', 'system', 'models', 'infrastructure', 'strategy', 'infrastructure', 'environment', 'infrastructure']",q3,9,0.3220108674974466,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
2961,0.3,50,1.622,right,"['huh', '>', 'right', 'for', 'better', 'right', 'how', 'right', '-', '>']",q3,13,0.3803073148291842,"noisy grab-bag, no consistent theme"
2975,0.3,50,1.466,an,"['criteria', 'model', 'an', 'they', 'and', 'an', 'an', 'principles', 'local', '.']",q3,6,0.3157468297713376,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2976,0.0,50,5.381,,[],q3,12,0.3276588333366616,paragraph-break whitespace before named-entity or numbered-list intro
2983,0.2,50,1.814,boolean,"['boolean', 'something', '+', '-', 'boolean', 'advantage', 'population', ',', 'there', 'league']",q3,7,0.3401026470866093,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
2997,0.4,50,5.574,action,"['sides', 'reality', 'real', 'action', 'ares', 'action', 'action', '=>', 'action', '=>']",q3,9,0.37011421524967164,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
